1993.5 8.726212e-04 3.060235e+14 1.002571e-03 3.011977e+14
1994.5 -1.406575e-03 3.060235e+14 -1.292816e-03 3.011977e+14
1995.5 -2.469765e-03 3.060235e+14 -2.397363e-03 3.011977e+14
1996.5 -3.783306e-03 3.060235e+14 -3.717658e-03 3.011977e+14
1997.5 -5.413557e-03 3.060235e+14 -5.428907e-03 3.011977e+14
1998.5 -7.814042e-03 3.060235e+14 -7.947952e-03 3.011977e+14
1999.5 -7.875877e-03 3.060235e+14 -8.061122e-03 3.011977e+14
2000.5 -6.794488e-03 3.060235e+14 -6.889241e-03 3.011977e+14
2001.5 -3.499546e-03 3.060235e+14 -3.525820e-03 3.011977e+14
2002.5 -1.546040e-03 3.060235e+14 -1.530910e-03 3.011977e+14
2003.5 -2.638218e-03 3.060235e+14 -2.624101e-03 3.011977e+14
2004.5 -2.663092e-03 3.060235e+14 -2.601853e-03 3.011977e+14
2005.5 -1.715241e-03 3.060235e+14 -1.645227e-03 3.011977e+14
2006.5 -1.433676e-03 3.060235e+14 -1.415490e-03 3.011977e+14
2007.5 -1.446150e-03 3.060235e+14 -1.448417e-03 3.011977e+14
2008.5 -3.002940e-04 3.060235e+14 -3.477669e-04 3.011977e+14
2009.5 3.184315e-03 3.060235e+14 3.161940e-03 3.011977e+14
2010.5 2.334680e-03 3.060235e+14 2.304652e-03 3.011977e+14
2011.5 1.660550e-03 3.060235e+14 1.635058e-03 3.011977e+14
2012.5 3.625200e-03 3.060235e+14 3.606017e-03 3.011977e+14
2013.5 5.971112e-03 3.060235e+14 5.957058e-03 3.011977e+14
2014.5 5.995429e-03 3.060235e+14 5.998338e-03 3.011977e+14
2015.5 7.926629e-03 3.060235e+14 7.975613e-03 3.011977e+14
2016.5 6.350372e-03 3.060235e+14 6.365354e-03 3.011977e+14
2017.5 6.626394e-03 3.060235e+14 6.604825e-03 3.011977e+14
2018.5 6.252566e-03 3.060235e+14 6.263217e-03 3.011977e+14
