1993.5 -2.816594e-02 3.104043e+14 -2.851413e-02 3.044035e+14
1994.5 -2.753251e-02 3.104043e+14 -2.787371e-02 3.044035e+14
1995.5 -2.685101e-02 3.104043e+14 -2.725275e-02 3.044035e+14
1996.5 -2.640699e-02 3.104043e+14 -2.684504e-02 3.044035e+14
1997.5 -2.404272e-02 3.104043e+14 -2.443872e-02 3.044035e+14
1998.5 -2.401519e-02 3.104043e+14 -2.453813e-02 3.044035e+14
1999.5 -2.391741e-02 3.104043e+14 -2.446254e-02 3.044035e+14
2000.5 -2.170423e-02 3.104043e+14 -2.214659e-02 3.044035e+14
2001.5 -1.831341e-02 3.104043e+14 -1.867090e-02 3.044035e+14
2002.5 -1.563734e-02 3.104043e+14 -1.582321e-02 3.044035e+14
2003.5 -1.082992e-02 3.104043e+14 -1.092228e-02 3.044035e+14
2004.5 -2.891663e-03 3.104043e+14 -2.812342e-03 3.044035e+14
2005.5 4.477313e-03 3.104043e+14 4.658235e-03 3.044035e+14
2006.5 1.040726e-02 3.104043e+14 1.061006e-02 3.044035e+14
2007.5 1.296542e-02 3.104043e+14 1.320016e-02 3.044035e+14
2008.5 1.520895e-02 3.104043e+14 1.539117e-02 3.044035e+14
2009.5 1.735943e-02 3.104043e+14 1.760737e-02 3.044035e+14
2010.5 1.646120e-02 3.104043e+14 1.667866e-02 3.044035e+14
2011.5 1.643976e-02 3.104043e+14 1.668006e-02 3.044035e+14
2012.5 2.015775e-02 3.104043e+14 2.047553e-02 3.044035e+14
2013.5 2.128073e-02 3.104043e+14 2.158518e-02 3.044035e+14
2014.5 2.272968e-02 3.104043e+14 2.311880e-02 3.044035e+14
2015.5 2.518202e-02 3.104043e+14 2.572058e-02 3.044035e+14
2016.5 2.280907e-02 3.104043e+14 2.319759e-02 3.044035e+14
2017.5 2.057962e-02 3.104043e+14 2.078912e-02 3.044035e+14
2018.5 2.425014e-02 3.104043e+14 2.458785e-02 3.044035e+14
