2003.0 -1.209794e+01
2004.0 -8.484556e+00
2005.0 -6.147970e+00
2006.0 -5.944976e+00
2007.0 -6.223151e+00
2008.0 -5.120089e+00
2009.0 -2.581789e+00
2010.0 -4.117327e+00
2011.0 -4.037547e+00
2012.0 1.087609e+00
2013.0 1.990501e+00
2014.0 4.506816e+00
2015.0 9.712759e+00
2016.0 9.298840e+00
2017.0 1.708875e+01
2018.0 1.107007e+01
