1993.5 1.873647e+02 5.562728e+08 1.357636e+18 3.368215e+14 1.297952e+02 3.946545e+08 1.355513e+18 3.288832e+14
1994.5 2.858012e+02 8.485241e+08 1.357636e+18 3.368215e+14 2.282566e+02 6.940356e+08 1.355513e+18 3.288832e+14
1995.5 2.391137e+02 7.099123e+08 1.357636e+18 3.368215e+14 1.809863e+02 5.503056e+08 1.355513e+18 3.288832e+14
1996.5 2.276405e+02 6.758490e+08 1.357636e+18 3.368215e+14 1.693898e+02 5.150456e+08 1.355513e+18 3.288832e+14
1997.5 2.438100e+02 7.238552e+08 1.357636e+18 3.368215e+14 1.860188e+02 5.656075e+08 1.355513e+18 3.288832e+14
1998.5 2.851314e+02 8.465354e+08 1.357636e+18 3.368215e+14 2.269982e+02 6.902091e+08 1.355513e+18 3.288832e+14
1999.5 3.187785e+02 9.464313e+08 1.357636e+18 3.368215e+14 2.601005e+02 7.908598e+08 1.355513e+18 3.288832e+14
2000.5 2.940908e+02 8.731354e+08 1.357636e+18 3.368215e+14 2.353481e+02 7.155978e+08 1.355513e+18 3.288832e+14
2001.5 3.125568e+02 9.279597e+08 1.357636e+18 3.368215e+14 2.535392e+02 7.709094e+08 1.355513e+18 3.288832e+14
2002.5 3.226981e+02 9.580685e+08 1.357636e+18 3.368215e+14 2.640667e+02 8.029195e+08 1.355513e+18 3.288832e+14
2003.5 3.885735e+02 1.153648e+09 1.357636e+18 3.368215e+14 3.300101e+02 1.003426e+09 1.355513e+18 3.288832e+14
2004.5 4.115691e+02 1.221920e+09 1.357636e+18 3.368215e+14 3.527341e+02 1.072521e+09 1.355513e+18 3.288832e+14
2005.5 4.209152e+02 1.249668e+09 1.357636e+18 3.368215e+14 3.615156e+02 1.099222e+09 1.355513e+18 3.288832e+14
2006.5 4.460877e+02 1.324404e+09 1.357636e+18 3.368215e+14 3.862824e+02 1.174527e+09 1.355513e+18 3.288832e+14
2007.5 4.348268e+02 1.290971e+09 1.357636e+18 3.368215e+14 3.752980e+02 1.141129e+09 1.355513e+18 3.288832e+14
2008.5 4.545174e+02 1.349431e+09 1.357636e+18 3.368215e+14 3.949756e+02 1.200960e+09 1.355513e+18 3.288832e+14
2009.5 4.663435e+02 1.384542e+09 1.357636e+18 3.368215e+14 4.066871e+02 1.236570e+09 1.355513e+18 3.288832e+14
2010.5 4.907936e+02 1.457132e+09 1.357636e+18 3.368215e+14 4.309064e+02 1.310211e+09 1.355513e+18 3.288832e+14
2011.5 5.211473e+02 1.547251e+09 1.357636e+18 3.368215e+14 4.612915e+02 1.402600e+09 1.355513e+18 3.288832e+14
2012.5 5.485334e+02 1.628558e+09 1.357636e+18 3.368215e+14 4.880743e+02 1.484035e+09 1.355513e+18 3.288832e+14
2013.5 5.602054e+02 1.663211e+09 1.357636e+18 3.368215e+14 5.001292e+02 1.520689e+09 1.355513e+18 3.288832e+14
2014.5 5.693831e+02 1.690459e+09 1.357636e+18 3.368215e+14 5.098096e+02 1.550124e+09 1.355513e+18 3.288832e+14
2015.5 5.973595e+02 1.773519e+09 1.357636e+18 3.368215e+14 5.377598e+02 1.635109e+09 1.355513e+18 3.288832e+14
2016.5 5.975495e+02 1.774083e+09 1.357636e+18 3.368215e+14 5.360793e+02 1.629999e+09 1.355513e+18 3.288832e+14
2017.5 6.276134e+02 1.863341e+09 1.357636e+18 3.368215e+14 5.666479e+02 1.722946e+09 1.355513e+18 3.288832e+14
2018.5 6.276134e+02 1.863341e+09 1.357636e+18 3.368215e+14 5.666479e+02 1.722946e+09 1.355513e+18 3.288832e+14
