1993.5 -2.665099e-02 3.426083e+14 -2.722791e-02 3.327386e+14
1994.5 -2.617749e-02 3.426083e+14 -2.672916e-02 3.327386e+14
1995.5 -2.550795e-02 3.426083e+14 -2.615169e-02 3.327386e+14
1996.5 -2.511893e-02 3.426083e+14 -2.577809e-02 3.327386e+14
1997.5 -2.300655e-02 3.426083e+14 -2.358258e-02 3.327386e+14
1998.5 -2.276860e-02 3.426083e+14 -2.342790e-02 3.327386e+14
1999.5 -2.258994e-02 3.426083e+14 -2.328219e-02 3.327386e+14
2000.5 -2.069679e-02 3.426083e+14 -2.127654e-02 3.327386e+14
2001.5 -1.734959e-02 3.426083e+14 -1.783636e-02 3.327386e+14
2002.5 -1.492635e-02 3.426083e+14 -1.521397e-02 3.327386e+14
2003.5 -1.036336e-02 3.426083e+14 -1.056295e-02 3.327386e+14
2004.5 -3.267298e-03 3.426083e+14 -3.193843e-03 3.327386e+14
2005.5 3.523841e-03 3.426083e+14 3.771954e-03 3.327386e+14
2006.5 9.285595e-03 3.426083e+14 9.567059e-03 3.327386e+14
2007.5 1.200968e-02 3.426083e+14 1.233090e-02 3.327386e+14
2008.5 1.420497e-02 3.426083e+14 1.455063e-02 3.327386e+14
2009.5 1.619983e-02 3.426083e+14 1.660045e-02 3.327386e+14
2010.5 1.589529e-02 3.426083e+14 1.626979e-02 3.327386e+14
2011.5 1.594013e-02 3.426083e+14 1.630791e-02 3.327386e+14
2012.5 1.934320e-02 3.426083e+14 1.979465e-02 3.327386e+14
2013.5 2.043981e-02 3.426083e+14 2.092794e-02 3.327386e+14
2014.5 2.186552e-02 3.426083e+14 2.243791e-02 3.327386e+14
2015.5 2.384351e-02 3.426083e+14 2.458422e-02 3.327386e+14
2016.5 2.186861e-02 3.426083e+14 2.243035e-02 3.327386e+14
2017.5 2.035831e-02 3.426083e+14 2.061326e-02 3.327386e+14
2018.5 2.364555e-02 3.426083e+14 2.407616e-02 3.327386e+14
