1993.5 5.649770e+03 1.649046e+10 1.015748e+17 3.426083e+14 5.597544e+03 1.682265e+10 9.982119e+16 3.327386e+14
1994.5 5.653862e+03 1.650241e+10 1.015748e+17 3.426083e+14 5.601343e+03 1.683406e+10 9.982119e+16 3.327386e+14
1995.5 5.651893e+03 1.649666e+10 1.015748e+17 3.426083e+14 5.599175e+03 1.682755e+10 9.982119e+16 3.327386e+14
1996.5 5.654909e+03 1.650546e+10 1.015748e+17 3.426083e+14 5.602224e+03 1.683671e+10 9.982119e+16 3.327386e+14
1997.5 5.659385e+03 1.651853e+10 1.015748e+17 3.426083e+14 5.606813e+03 1.685050e+10 9.982119e+16 3.327386e+14
1998.5 5.664327e+03 1.653295e+10 1.015748e+17 3.426083e+14 5.610858e+03 1.686266e+10 9.982119e+16 3.327386e+14
1999.5 5.670504e+03 1.655098e+10 1.015748e+17 3.426083e+14 5.616759e+03 1.688039e+10 9.982119e+16 3.327386e+14
2000.5 5.670392e+03 1.655065e+10 1.015748e+17 3.426083e+14 5.616692e+03 1.688019e+10 9.982119e+16 3.327386e+14
2001.5 5.683596e+03 1.658919e+10 1.015748e+17 3.426083e+14 5.629866e+03 1.691979e+10 9.982119e+16 3.327386e+14
2002.5 5.694645e+03 1.662144e+10 1.015748e+17 3.426083e+14 5.641030e+03 1.695334e+10 9.982119e+16 3.327386e+14
2003.5 5.703003e+03 1.664584e+10 1.015748e+17 3.426083e+14 5.648996e+03 1.697728e+10 9.982119e+16 3.327386e+14
2004.5 5.713190e+03 1.667557e+10 1.015748e+17 3.426083e+14 5.659163e+03 1.700783e+10 9.982119e+16 3.327386e+14
2005.5 5.722485e+03 1.670270e+10 1.015748e+17 3.426083e+14 5.668326e+03 1.703537e+10 9.982119e+16 3.327386e+14
2006.5 5.730388e+03 1.672577e+10 1.015748e+17 3.426083e+14 5.675869e+03 1.705804e+10 9.982119e+16 3.327386e+14
2007.5 5.726447e+03 1.671427e+10 1.015748e+17 3.426083e+14 5.672169e+03 1.704692e+10 9.982119e+16 3.327386e+14
2008.5 5.731960e+03 1.673036e+10 1.015748e+17 3.426083e+14 5.677554e+03 1.706310e+10 9.982119e+16 3.327386e+14
2009.5 5.738671e+03 1.674995e+10 1.015748e+17 3.426083e+14 5.684409e+03 1.708371e+10 9.982119e+16 3.327386e+14
2010.5 5.733664e+03 1.673533e+10 1.015748e+17 3.426083e+14 5.679373e+03 1.706857e+10 9.982119e+16 3.327386e+14
2011.5 5.736971e+03 1.674498e+10 1.015748e+17 3.426083e+14 5.682737e+03 1.707868e+10 9.982119e+16 3.327386e+14
2012.5 5.744847e+03 1.676797e+10 1.015748e+17 3.426083e+14 5.689910e+03 1.710024e+10 9.982119e+16 3.327386e+14
2013.5 5.751253e+03 1.678667e+10 1.015748e+17 3.426083e+14 5.696655e+03 1.712051e+10 9.982119e+16 3.327386e+14
2014.5 5.754509e+03 1.679617e+10 1.015748e+17 3.426083e+14 5.700051e+03 1.713072e+10 9.982119e+16 3.327386e+14
2015.5 5.759182e+03 1.680981e+10 1.015748e+17 3.426083e+14 5.704362e+03 1.714367e+10 9.982119e+16 3.327386e+14
2016.5 5.759919e+03 1.681196e+10 1.015748e+17 3.426083e+14 5.704004e+03 1.714260e+10 9.982119e+16 3.327386e+14
2017.5 5.769252e+03 1.683921e+10 1.015748e+17 3.426083e+14 5.713499e+03 1.717113e+10 9.982119e+16 3.327386e+14
2018.5 5.771907e+03 1.684695e+10 1.015748e+17 3.426083e+14 5.716747e+03 1.718089e+10 9.982119e+16 3.327386e+14
