1993.5 9.613823e+03 2.907308e+10 2.263423e+17 3.306778e+14 9.561907e+03 2.957819e+10 2.250781e+17 3.232757e+14 2.789314e+10
1994.5 9.624118e+03 2.910421e+10 2.263423e+17 3.306778e+14 9.572059e+03 2.960959e+10 2.250781e+17 3.232757e+14 2.792297e+10
1995.5 9.617811e+03 2.908514e+10 2.263423e+17 3.306778e+14 9.565705e+03 2.958993e+10 2.250781e+17 3.232757e+14 2.790567e+10
1996.5 9.620304e+03 2.909268e+10 2.263423e+17 3.306778e+14 9.567869e+03 2.959663e+10 2.250781e+17 3.232757e+14 2.791209e+10
1997.5 9.615699e+03 2.907876e+10 2.263423e+17 3.306778e+14 9.562997e+03 2.958156e+10 2.250781e+17 3.232757e+14 2.789998e+10
1998.5 9.623375e+03 2.910197e+10 2.263423e+17 3.306778e+14 9.569749e+03 2.960244e+10 2.250781e+17 3.232757e+14 2.792447e+10
1999.5 9.643287e+03 2.916218e+10 2.263423e+17 3.306778e+14 9.589624e+03 2.966392e+10 2.250781e+17 3.232757e+14 2.798037e+10
2000.5 9.634170e+03 2.913461e+10 2.263423e+17 3.306778e+14 9.580844e+03 2.963676e+10 2.250781e+17 3.232757e+14 2.795341e+10
2001.5 9.649978e+03 2.918242e+10 2.263423e+17 3.306778e+14 9.596608e+03 2.968553e+10 2.250781e+17 3.232757e+14 2.799958e+10
2002.5 9.667187e+03 2.923446e+10 2.263423e+17 3.306778e+14 9.613952e+03 2.973918e+10 2.250781e+17 3.232757e+14 2.804975e+10
2003.5 9.687007e+03 2.929439e+10 2.263423e+17 3.306778e+14 9.633405e+03 2.979935e+10 2.250781e+17 3.232757e+14 2.810719e+10
2004.5 9.703085e+03 2.934302e+10 2.263423e+17 3.306778e+14 9.649639e+03 2.984957e+10 2.250781e+17 3.232757e+14 2.815296e+10
2005.5 9.714267e+03 2.937683e+10 2.263423e+17 3.306778e+14 9.660640e+03 2.988360e+10 2.250781e+17 3.232757e+14 2.818592e+10
2006.5 9.728889e+03 2.942105e+10 2.263423e+17 3.306778e+14 9.675073e+03 2.992825e+10 2.250781e+17 3.232757e+14 2.822795e+10
2007.5 9.723810e+03 2.940569e+10 2.263423e+17 3.306778e+14 9.670349e+03 2.991363e+10 2.250781e+17 3.232757e+14 2.821342e+10
2008.5 9.734344e+03 2.943755e+10 2.263423e+17 3.306778e+14 9.680721e+03 2.994572e+10 2.250781e+17 3.232757e+14 2.824304e+10
2009.5 9.740256e+03 2.945543e+10 2.263423e+17 3.306778e+14 9.686651e+03 2.996406e+10 2.250781e+17 3.232757e+14 2.826090e+10
2010.5 9.733179e+03 2.943402e+10 2.263423e+17 3.306778e+14 9.679329e+03 2.994141e+10 2.250781e+17 3.232757e+14 2.824081e+10
2011.5 9.739434e+03 2.945294e+10 2.263423e+17 3.306778e+14 9.685593e+03 2.996079e+10 2.250781e+17 3.232757e+14 2.825759e+10
2012.5 9.747118e+03 2.947618e+10 2.263423e+17 3.306778e+14 9.693290e+03 2.998460e+10 2.250781e+17 3.232757e+14 2.828012e+10
2013.5 9.760518e+03 2.951670e+10 2.263423e+17 3.306778e+14 9.706582e+03 3.002571e+10 2.250781e+17 3.232757e+14 2.831980e+10
2014.5 9.771921e+03 2.955118e+10 2.263423e+17 3.306778e+14 9.718082e+03 3.006129e+10 2.250781e+17 3.232757e+14 2.835327e+10
2015.5 9.776732e+03 2.956573e+10 2.263423e+17 3.306778e+14 9.722937e+03 3.007631e+10 2.250781e+17 3.232757e+14 2.836789e+10
2016.5 9.774353e+03 2.955854e+10 2.263423e+17 3.306778e+14 9.720014e+03 3.006726e+10 2.250781e+17 3.232757e+14 2.836227e+10
2017.5 9.787030e+03 2.959688e+10 2.263423e+17 3.306778e+14 9.732639e+03 3.010632e+10 2.250781e+17 3.232757e+14 2.839805e+10
2018.5 9.794602e+03 2.961977e+10 2.263423e+17 3.306778e+14 9.740507e+03 3.013065e+10 2.250781e+17 3.232757e+14 2.841908e+10
