1993.5 -1.205641e-02 3.426083e+14 -1.240367e-02 3.327386e+14
1994.5 -1.257318e-02 3.426083e+14 -1.297207e-02 3.327386e+14
1995.5 -1.360522e-02 3.426083e+14 -1.404189e-02 3.327386e+14
1996.5 -1.455169e-02 3.426083e+14 -1.504399e-02 3.327386e+14
1997.5 -1.592254e-02 3.426083e+14 -1.643108e-02 3.327386e+14
1998.5 -1.456299e-02 3.426083e+14 -1.518320e-02 3.327386e+14
1999.5 -1.249106e-02 3.426083e+14 -1.307002e-02 3.327386e+14
2000.5 -1.273316e-02 3.426083e+14 -1.321965e-02 3.327386e+14
2001.5 -8.690336e-03 3.426083e+14 -9.061015e-03 3.327386e+14
2002.5 -7.127998e-03 3.426083e+14 -7.339322e-03 3.327386e+14
2003.5 -7.421329e-03 3.426083e+14 -7.702780e-03 3.327386e+14
2004.5 -2.888177e-03 3.426083e+14 -2.939829e-03 3.327386e+14
2005.5 1.485589e-04 3.426083e+14 1.881355e-04 3.327386e+14
2006.5 3.618717e-03 3.426083e+14 3.641156e-03 3.327386e+14
2007.5 4.138674e-03 3.426083e+14 4.329313e-03 3.327386e+14
2008.5 5.787308e-03 3.426083e+14 6.011755e-03 3.327386e+14
2009.5 7.155798e-03 3.426083e+14 7.435999e-03 3.327386e+14
2010.5 7.055494e-03 3.426083e+14 7.356081e-03 3.327386e+14
2011.5 7.474918e-03 3.426083e+14 7.827836e-03 3.327386e+14
2012.5 1.046699e-02 3.426083e+14 1.085153e-02 3.327386e+14
2013.5 1.238134e-02 3.426083e+14 1.281422e-02 3.327386e+14
2014.5 1.412981e-02 3.426083e+14 1.470384e-02 3.327386e+14
2015.5 1.718043e-02 3.426083e+14 1.790487e-02 3.327386e+14
2016.5 1.641202e-02 3.426083e+14 1.696389e-02 3.327386e+14
2017.5 1.542480e-02 3.426083e+14 1.576309e-02 3.327386e+14
2018.5 1.324925e-02 3.426083e+14 1.361680e-02 3.327386e+14
