1993.5 1.530863e+04 4.629469e+10 6.283524e+17 3.306778e+14 1.525671e+04 4.719412e+10 6.270882e+17 3.232757e+14 4.433721e+10
1994.5 1.532038e+04 4.633025e+10 6.283524e+17 3.306778e+14 1.526833e+04 4.723005e+10 6.270882e+17 3.232757e+14 4.437126e+10
1995.5 1.530936e+04 4.629690e+10 6.283524e+17 3.306778e+14 1.525725e+04 4.719580e+10 6.270882e+17 3.232757e+14 4.434033e+10
1996.5 1.531007e+04 4.629904e+10 6.283524e+17 3.306778e+14 1.525763e+04 4.719697e+10 6.270882e+17 3.232757e+14 4.434160e+10
1997.5 1.529838e+04 4.626371e+10 6.283524e+17 3.306778e+14 1.524568e+04 4.716000e+10 6.270882e+17 3.232757e+14 4.430904e+10
1998.5 1.531065e+04 4.630080e+10 6.283524e+17 3.306778e+14 1.525702e+04 4.719508e+10 6.270882e+17 3.232757e+14 4.434678e+10
1999.5 1.534193e+04 4.639541e+10 6.283524e+17 3.306778e+14 1.528827e+04 4.729174e+10 6.270882e+17 3.232757e+14 4.443553e+10
2000.5 1.533611e+04 4.637780e+10 6.283524e+17 3.306778e+14 1.528278e+04 4.727477e+10 6.270882e+17 3.232757e+14 4.441808e+10
2001.5 1.535553e+04 4.643653e+10 6.283524e+17 3.306778e+14 1.530216e+04 4.733471e+10 6.270882e+17 3.232757e+14 4.447468e+10
2002.5 1.536798e+04 4.647419e+10 6.283524e+17 3.306778e+14 1.531475e+04 4.737365e+10 6.270882e+17 3.232757e+14 4.451112e+10
2003.5 1.538349e+04 4.652110e+10 6.283524e+17 3.306778e+14 1.532989e+04 4.742050e+10 6.270882e+17 3.232757e+14 4.455612e+10
2004.5 1.540135e+04 4.657508e+10 6.283524e+17 3.306778e+14 1.534790e+04 4.747620e+10 6.270882e+17 3.232757e+14 4.460701e+10
2005.5 1.541232e+04 4.660828e+10 6.283524e+17 3.306778e+14 1.535870e+04 4.750960e+10 6.270882e+17 3.232757e+14 4.463937e+10
2006.5 1.542921e+04 4.665934e+10 6.283524e+17 3.306778e+14 1.537539e+04 4.756125e+10 6.270882e+17 3.232757e+14 4.468794e+10
2007.5 1.542500e+04 4.664660e+10 6.283524e+17 3.306778e+14 1.537154e+04 4.754931e+10 6.270882e+17 3.232757e+14 4.467591e+10
2008.5 1.543614e+04 4.668031e+10 6.283524e+17 3.306778e+14 1.538252e+04 4.758329e+10 6.270882e+17 3.232757e+14 4.470730e+10
2009.5 1.544415e+04 4.670453e+10 6.283524e+17 3.306778e+14 1.539055e+04 4.760812e+10 6.270882e+17 3.232757e+14 4.473122e+10
2010.5 1.544441e+04 4.670530e+10 6.283524e+17 3.306778e+14 1.539056e+04 4.760815e+10 6.270882e+17 3.232757e+14 4.473229e+10
2011.5 1.545233e+04 4.672928e+10 6.283524e+17 3.306778e+14 1.539849e+04 4.763270e+10 6.270882e+17 3.232757e+14 4.475391e+10
2012.5 1.546395e+04 4.676440e+10 6.283524e+17 3.306778e+14 1.541012e+04 4.766867e+10 6.270882e+17 3.232757e+14 4.478779e+10
2013.5 1.548531e+04 4.682900e+10 6.283524e+17 3.306778e+14 1.543137e+04 4.773442e+10 6.270882e+17 3.232757e+14 4.485046e+10
2014.5 1.550241e+04 4.688071e+10 6.283524e+17 3.306778e+14 1.544857e+04 4.778761e+10 6.270882e+17 3.232757e+14 4.490039e+10
2015.5 1.551558e+04 4.692054e+10 6.283524e+17 3.306778e+14 1.546179e+04 4.782849e+10 6.270882e+17 3.232757e+14 4.493914e+10
2016.5 1.551671e+04 4.692395e+10 6.283524e+17 3.306778e+14 1.546237e+04 4.783029e+10 6.270882e+17 3.232757e+14 4.494364e+10
2017.5 1.553256e+04 4.697188e+10 6.283524e+17 3.306778e+14 1.547817e+04 4.787916e+10 6.270882e+17 3.232757e+14 4.498859e+10
2018.5 1.554157e+04 4.699914e+10 6.283524e+17 3.306778e+14 1.548748e+04 4.790796e+10 6.270882e+17 3.232757e+14 4.501379e+10
